,id,stars,results,scores,comment,url
94,95,4,积极,0.11883848133848134,"I've been a long time reading this 2300-page classic Chinese 'novel.'  The quotes are there because, if you read it as a novel, you'll grow tired of the repetitive elements in the large body of the story.  Think of it more as a comprehensive compendium of folklore tales centering around the central character, Monkey.  The seed of the story was the actual journey of a Tang dynasty Buddhist priest from China to India and back.  This journey caught the Chinese imagination and somehow became embellished with the mythical Monkey, who ultimately became much more interesting than the priest himself.  Many stories grew around a formula of Monkey protecting the priest from monsters along the journey.  The author, Wu Cheng'en, organized many of these stories into a single narrative, which apparently became the authoritative record of all the Monkey folklore. This unabridged translation by W. J. F. Jenner includes a 'Translator's Afterword,' which I recommend you read before (not after) you read the story itself.  It helps you to understand why there are so many incidents that do little to develop the story or the characters.  This edition was prepared for and printed by the Foreign Language Press of Beijing, so do not expect it to meet American standards of proofreading. If you are chiefly interested in enjoying the story itself, read Arthur Waley's abridged translation, 'Monkey.'  He keeps all the essential elements so that you learn the plot and get to know the characters, but cuts out most of the formulaic 'Monkey vs. monster' stories, so it is paced more like a modern novel.",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_6?pageNumber=6
95,96,5,积极,0.08050392316017316,"JOURNEY TO THE WEST,' IS A CELEBRATED CLASSIC WRITTEN ABOUT FIVE CENTURIES AGO BY WU CHENG'EN, AKA MASTER OF SHEYANG, ABOUT THE JOURNEY TO THE WEST TO FETCH THE SUTRA, BUT MORE IMPORTANTLY, IT IS a story of every person's purpose in life, to live a righteous life, go on the road he or she must go, until he or she reaches the Western Paradise. This person, represented by a team of the Tang Priest and his four disciples, has personalities like each of them.  We may not know it, but we have an ounce of cleverness and bravery and strength in each and every one of us, like Monkey King, and are we not as stupid, lazy, and lascivious as Pig? Like Frair Sand, we can be steadfast to our beliefs, what is right, and can tell what is man and what is demon, what is right and what is wrong? The horse is repentant of his crime and accepted his converted life as a horse, are we  not like that too? The Tang Priest represents everything that is pure and right, but is a gullible person.  The demons they met on their way represent different sins and temptations, to fight them is a battle within oneself, fighting for what is right and against what is wrong. At last, when all battles against evil are won, they are pure and righteous and changed over the course of the journey, worthy to meet Buddha, get the Sutras, and become Buddhas themselves.  This simple story is lesser known as a religious story, but is still highly recommended by me, because of its exciting plot, great characters,a reflection of Chinese feudalism and society of the time Wu Cheng'en lived, teachings of Buddhism, and knowing a thing or two about Chinese culture, all packaged in one.  A true classic!",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_6?pageNumber=6
96,97,1,消极,-0.16328282828282828,"This rating has strictly to do with the thin paper used to create the book and not the actual content of the book.  I had issues with the very thin paper the book was printed on.  So thin that the opposite side of the page 'bled through' to the page I was reading and made it appear blurry, which gave me a near instant headache, so I was unable to proceed.  I really wanted to read this book based on a friend's recommendation, and all the positive reviews it got here, but the blurriness made it impossible .  Will try again from a different publisher.",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_6?pageNumber=6
97,98,5,积极,0.2814814814814815,i love this book. when i am reading the book i place it in my backpocket to be able to pickup and read whenver i have time. i cant seem to put this book down.,https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_7?pageNumber=7
98,99,4,积极,0.20572916666666666,"I got the product (Journey to the West 4 volume boxed set) fairly quickly, but the books were a little scuffed up with the corner of one of the four volumes bent up to a couple pages.  Being only a paperback though, this doesn't bother me much as they would have been in this condition or worse after I've finished it. :)  Otherwise good service, I contacted the seller in advance to confirm that the version of this book was the one I was looking for, since there are many retellings of Journey to the West, and I got a prompt reply.",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_7?pageNumber=7
99,100,5,积极,0.2131818181818182,"Even people who don't have a scholarly or hobby interest in Chinese culture will enjoy this amazingly sassy, VERY VERY long epic about a quest to get instructions from the buddha.  Magic animals, lots of martial arts, poetic evocations of scenery.  It's really a lot of fun.  But you have to be a person who can commit to a very long story.  This book comes in four volumes.",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_7?pageNumber=7
100,101,5,积极,0.3520833333333333,It's not what you'd imagine from a journey novel. Challenges are overcome less so with violence and more with good ol' trolling. Fun to read!,https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_7?pageNumber=7
101,102,5,积极,0.06923144257703082,"Imagine 'The Lord of the Rings' doubling its length, complexity of plots, the number of characters, monsters, spirits, and other beings of all kinds - then you get the idea of just what a monumental book this is.  It's like an encyclopedia written in the form of a novel!  It's also the most famous fanatasy fiction in the Chinese-speaking world.  Now that's a big deal. The Buddhist monk's mission is to walk all the way from the Chinese capital to India, a distance of at least 2000 miles.  By contrast, the distance between Hobbiton and Mordor is only about 1000 miles.  While the monk's goal is to take back Buddhist books from 'the West,' i.e., India, Frodo's task is to destroy the One Ring in Mount Doom of Mordor, i.e., in the East. The Monk is to bring back something of great importance, the Hobbit to destroy it.  The Monk is a man of great wisdom, with an absolutely pure heart, but powerless and helpless in the face of monsters.  He commands the services of his pupil the Monkey King, who has limitless supernatural powers.  Hobbit's strength lies also in his purity of heart, which however fails only at the very end.  Otherwise he is just as powerless as the Monk.  Gandalf is the man of great wisdom and a tremendous wizard who assists Frodo.  'The Journey to the West' is permeated throughout with Buddhist overtones and undertones - like blood in the human body, they are everywhere.  Tolkien's book is pagan, of course, but the distinction between good and evil is no less sharp.  All characters return home heroes. Those who've read both books (or at least seen the films adapted from them) will appreciate the complexity of the Chinese imaginative mind.  Nothing Tolkien wrote can compare.  Curiously, little is known about this author, other than the great fame of his book.",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_7?pageNumber=7
102,103,5,积极,0.4875,A Must Read Book for Avid Readers Around the World!  Great story full of adventure that I wish I was a part of.,https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_7?pageNumber=7
103,104,5,中立,0.0,"Of course, this is Chinese culture. If you know Sun Wu Kong you know Chinese people. This edition is scholarly and brings the Jenner edition up to date.",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_7?pageNumber=7
104,105,4,积极,0.31916666666666665,It's a true classic and I am enjoying it very much.,https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_7?pageNumber=7
105,106,5,积极,0.332,"very fast service,books in optimal condition, glad to have chosen amazon the book is very interesting, i chose it because i'm interested in china and i'm learning chinese and i like to read about places i've been in china.",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_7?pageNumber=7
106,107,5,积极,1.0,awsome!!! perfect for a gift,https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_8?pageNumber=8
107,108,5,积极,0.3375,Daily Deals is cool when you buy from them! First time dealing with Daily Deals! I am very happy with how they communicate with you!,https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_8?pageNumber=8
108,109,5,积极,0.7,good,https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_8?pageNumber=8
109,110,5,积极,0.21666666666666665,A Chinese born friend told me about this story and how it is the basis for the TV series 'Monkey'. The book [compared to the TV show] is a superior experience.,https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_8?pageNumber=8
110,111,5,积极,0.4583333333333333,This was purchased for my son for Christmas when I could not find it at the library.  He loved it and was happy to find that it came with 3 other books from the series in a collector box.,https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_8?pageNumber=8
111,112,5,积极,0.611111111111111,Absolutely perfect! Quick turn around from the states to Australia. Cheers :),https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_8?pageNumber=8
112,113,5,积极,0.1725185185185185,"This is part three of one of the four great written masterpieces of China, beautifully translated by Professor Yu.  If you've gotten this far you've undoubtedly found it hard to put down. This volume includes the episode of the fake Monkey King; it is a very gripping tale highly relatable to these modern times, where indeed the unreal makes as much if not more sense than the real. The CCTV Beijing production did a great job putting this and other tales from this volume on the screen.",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_8?pageNumber=8
113,114,5,积极,0.3888888888888889,Now you can read it in English translation.  This is a classic novel and one of the five best written novels,https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_8?pageNumber=8
114,115,5,积极,0.1594298245614035,"Even though I haven't read this book, I know exactly what it's about. If you have seen or read the first ten episodes of the Television show or manga 'Dragon Ball' created by Akira Toryama in mid '80's, you'll see a similarity. The names are a little different, but the basic story is identical. If you are a Dragon Ball fan, you'll see where I'm coming from. This extremely long story about that old Chinese legend, inspired the great Akira in writing the greatest Japanese story ever written. Mainly, because it led to Dragon Ball Z, and then finally to Dragon Ball GT which has still not appeared in English, but probably will sometime in the near future. So, I'm going to but this story and see what else Akira based his popular Dragon Ball series on...",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_9?pageNumber=9
115,116,5,积极,0.65,I grew up with these stories and just wanted to read them and put them all together.  It was great to find it and now putting all the stories together is a wonderfull thing.  I have a greater understand of the tail now.,https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_9?pageNumber=9
116,117,5,积极,0.2866666666666667,This item I purchased for my oldest son. I taught him to like books so whenever possible I get him books.  This is the type of book he is in to these days.  Gathering knowledge in the way of reading books these days is such a joy that I strongly suggest this item to anyone that loves books as much as my son and I do.,https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_9?pageNumber=9
117,118,5,积极,0.4116666666666667,I really love this company. I will purchase from them again the book is as said in description very minor wear but everything else was in great condition.,https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_9?pageNumber=9
118,119,3,积极,0.16666666666666666,This translation is not as flowery as the Anthony Yu translation and does not have the extensive footnotes but is a fun read.  Uses more modern language so it's  not necessary to constantly look up references to understand the story.,https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_9?pageNumber=9
119,120,5,积极,0.5222222222222221,it is a classic for a reason.  it is good in a good way,https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_9?pageNumber=9
120,121,3,积极,0.125,I only received the first Volume from the third-party seller.,https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_9?pageNumber=9
121,122,5,积极,0.25142045454545453,"I ordered this product around Christmas time, and it was intended to be a present for a friend. Unfortunately, the order became lost in the mail. I contacted Amazon with questions and options on what I could do to still receive this book set, and I received a prompt reply. The representative was very cooperative and friendly. A new box set was sent out soon after communications, and that set was received within a week.  Thanks for the great books, everyone! My friend is loving them.",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_9?pageNumber=9
122,123,4,积极,0.18157894736842106,"Back in the 70's there was a TV show, made in Hong Kong and dubbed into English by the BBC. It was called 'Monkey' and the premise was that three spirits had been banished to Earth, to regain entry to Heaven they had to take sacred writings to the West travelling with a priest. Now I loved this programme for several reasons, 1. the stories were wonderful 2. it had great action sequences 3. the acting was hilarious 4. it had a funky seventies disco/cheese soundtrack. So little did I suspect that the story was an ancient tale by Cheng'en Wu - it took a friend from Japan to point it out. Re-living my wasted youth - I ordered instantly from Amazon and have not been disappointed - these stories are wonderful and perfectly mixed my childhood afternoon TV sessions after school with my 30 year old mind and spirituality. I still love Monkey, Pigsy and Sandy - and I suspect you will too!",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_9?pageNumber=9
123,124,5,消极,-0.027499999999999997,"I have already read it several times and I think I will read it again some time.  It's a fun novel, besides, folklore collections and ancient Chinese fiction, presenting a real world through imaginary stories.  You will encounter demons (sometimes, god-like ones), gods (sometimes, common people-like ones) and common people... I don't know about others, but I found myself in this book: sometimes I am the priest, sometimes I am the pig and sometimes I am the monkey...  PS: It's one of the so called '4 Chinese ancient classics' (other 3 are A Dream of Red Mansions, Outlaws of the Marsh and Three Kingdoms)",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_9?pageNumber=9
124,125,5,积极,0.27324561403508774,"This is a wonderful translation of the Journey to the West.  It is an unabridged translation, therefore it is 3 books long.  But it is worth it.  Not only is it written clearly, but it keeps the style of the original, meaning that interwoven between pharagraphs of prose are poems.  This give the book a wonderful charm that the abridged, prose versions lack.  The ancient Chinese thought, such as yin and yang, Daoism, Chinese Buddhism, also give the book an authentic flavor that enriches the experience of reading this classic.  It is still the same wonderful story of the michevous Monkey King, his difficulties with the gods in heaven, and his redeeming pilgramage with the Buddhist monk/priest Sanzang to find sutras.  For anyone seriously interested in this story and who doesn't read Chinese, this is the edition for them!",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_10?pageNumber=10
125,126,5,积极,0.625,One of the best books I've ever read. I got hooked to the book the monment I read the first 3 pages.,https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_10?pageNumber=10
126,127,4,积极,0.39999999999999997,Delivery speed was ok. Shipping rate was great considering the size and weight of this book collection. Books quality is as expected for paper edition.,https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_10?pageNumber=10
127,128,5,积极,0.2826923076923077,"The Journey to the West has remained of the most popular and enduring works of fiction in China since it was first published in the late sixteenth century.  It is an allegory of Buddhist doctrine, based on the real life pilgrimage of Tripitaka, a Chinese monk who traveled to India in search of religions scripture in (I believe) the seventh century.  The very descriptive text contains some of the most astoundingly beautiful poetic passages I have ever encountered.  Footnotes contain references to everthing from historical notes to daily customs of the period.  This set of books is among the most treasured in my library.",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_10?pageNumber=10
128,129,4,消极,-0.19469387755102044,"Anthony Yu version has more back ground info than WJFJ version. The quality of books is very poor. The paper quality is poor, printing quality is poor, and binding quality is poor. However this is newer translation(1982) than Anthony Yu version (1977). Though, I think some of poem are not right translation. Anthony Yu vesion is a bit diffcult to read.",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_10?pageNumber=10
129,130,4,积极,0.1193181818181818,"I liked this book quite a bit. The translation is good and the translator has one a great effort to explain as much as he/she could to help you to understand anything that is mentioned and you mey be unable to understand. The only thing I found somewhat tiring was that the story becomes a little repetitive, but besides that the story is really interesting (though I got to hate Pig, but... *shrug*)",https://www.amazon.com/Journey-West-Vol-English-Chinese/product-reviews/0226971473/ref=cm_cr_arp_d_paging_btm_next_10?pageNumber=10
130,131,4,积极,0.14359195402298852,"The Tang priest, Monkey, Pig and Friar Sand, along with their horse - a transformed river dragon - have to travel from the Tang court in China to the Western Heaven. Their mission: to retrieve the Scriptures from Buddha and deliver them to the Emperor. If they succeed, China will become a happy, prosperous place and the unjustly condemned souls will be rescued. But the journey is fraught with difficulties and deadly perils. In the end it takes 14 years; in the process the four pilgrims meld themselves into a potent, loyal team, win through dozens of unheard-of threats to life and limb, and achieve enlightenment.  This is another long classic in the spirit of 'Romance of the Three Kingdoms' that goes on and on with twists and turns that take you by surprise, except for the fact - spoiler alert! - that you know that the four heroes must eventually win through, deliver the Scriptures, and achieve enlightenment. A lot of the Buddhist hierarchy shows up unbidden, or is called upon for help by Monkey as he solves problem after problem on the journey West, so it's an entertaining introduction to those folks. The tone is lighthearted; even the constant threats to the Tang priest's life, as monsters try to capture and eat him (thereby obtaining eternal life by consuming a piece of his pure flesh) have a funny side.  A lot of humor is provided by the irreverent Monkey; he's incapable of very much humility and constantly violates social conventions, even in Heaven; but his heart is usually in the right place. His capabilities are vast, including being immortal and having the power to work all sorts of magic, but his hubris often leads him astray. This is pitched as a children's tale - although the occasional sex and almost constant fairy-tale violence might make it an older children's tale - and the characters reflect childish impulsiveness and disregard for ceremony. It's a fun read, and I was disappointed when it was over.  I'd recommend it!",https://www.amazon.com/Monkey-Journey-West-David-Kherdian/product-reviews/1590302583/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1
131,132,5,积极,0.1970114942528735,"I currently own 3 different versions of 'Journey to the West', and of the three, this one is probably the best compromise between detail and brevity. I am currently reading it to my 7-year-old (I read it by myself a while ago), and while the vocabulary is definitely a stretch (I have to explain 4 or 5 words on most pages), he's really loving it. The story has all the appeal of a Martial Arts novel, The Wizard of Oz, and a Buddhist philosophical treatise blended into a thoroughly entertaining tale for all ages. I previously read 'Adventures of Monkey King' (ISBN 0962076511) to my son, and while the language was much more appropriate for a young child, the story was overly abridged, and a lot of the detail that makes the story fun and interesting was lost. This edition tells the beginning and the end of the story very well, but leaves out all of the middle episodes between finding the dragon horse, Pigsy, and Sandy and getting to the mountain of fire.  As a result, Pigsy and Sandy are a bit under-developed, but the Monkey King definitely gets a real chance to shine, and you do get a decent feel for Pigsy and Tripitaka, at least.  I kind of appreciate that they left the whole middle section out instead of picking random stories, because that makes it easier to go back to the full version of the story ('Journey to the West (4-Volume Boxed Set)', ISBN 7119016636), and fill in the missing stories if you want to. The way it's told here, the actual journey itself is the smallest part of the story.  It's all about setting up the characters and reaching Inda.  In the full-length version, the story is mostly about the journey, and how it changes the characters. This version is very good for those who want to get the flavor of the characters and 'find out what happens', but the full version is best for those who really just want to enjoy reading about the Monkey King doing what he does best, and aren't anxious for it to end.  Be warned, though, the full version can drag a bit if you're hoping to actually see the plot move along. I have heard that the book 'Monkey/Folk Novel of China' (ISBN 0802130860) best captures the comedic aspects of the story, so that will be my next purchase. The British (well, really, Chinese via Japan) TV series 'Monkey' is also based on this story. I discovered that it has recently been released on DVD in Australia, and that a British release is coming that will include the 13 previously unaired Japanese episodes (with subtitles). As the series was never aired in America, I may need to buy a PAL DVD player to watch it, so that's what I plan to do. The story is that good.",https://www.amazon.com/Monkey-Journey-West-David-Kherdian/product-reviews/1590302583/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1
132,133,2,积极,0.5555555555555556,"This translation skipped most of the adventures along the journey, which were the best part of this classic.",https://www.amazon.com/Monkey-Journey-West-David-Kherdian/product-reviews/1590302583/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1
133,134,3,积极,0.24166666666666667,"Heavily shortened, it's alright overall but leaves a lot out.  Consider it a good primer for readers interested in the whole folklore of this legend, but there are better options out there.",https://www.amazon.com/Monkey-Journey-West-David-Kherdian/product-reviews/1590302583/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1
134,135,5,积极,0.23500000000000001,"I have read the printed version of the 'Journey to the West' before and thought it would be nice to have the eBook version for my Android.  It's like visiting old friends when I read about the Monkey King, Pigsy and the rest.  Plus, it's nice to be able to bring the book with me so I can read it when traveling or I have a few spare minutes.  I believe eBooks are definitely the wave of the future and this one makes a nice addition to my electronic library.  Thanks for reading.  Brad",https://www.amazon.com/Monkey-Journey-West-David-Kherdian/product-reviews/1590302583/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1
135,136,5,积极,0.026403508771929828,"The book is difficult for most Western readers, because some of the language is so fantastic in its description of all the different spirits, monsters, immortals, etc.  But just stick with it and by the end of the book you will have an increased understanding of the mythology that works its way into a lot of Chinese Cultural opionions.  I initially started reading this, because it is one of what is touted as one of the essential Chinese classics, and also because my wife, who is Chinese, was born in the Monkey Year, and I was born in the Boar Year.  The 4 main characters of the novel are Monkey, Pig, Friar Sand and the brother of the Tang Emporer.  My former business partner is named Tang, so, for me the book was irresistable.  But, as I said, the book is very long, and the variety of monsters, spirits, immortals, etc. is mind boggling, but somehow, at the end it makes a unified impression, and from reading all the different subplots, you gain an understanding of Chinese culture that simply cannot be gained without it.  gjmugg",https://www.amazon.com/Monkey-Journey-West-David-Kherdian/product-reviews/1590302583/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1
136,137,5,积极,0.3833333333333333,"tame the ego and magic appears, there are peaceful solutions to anything.  A delightful read of wisdom.",https://www.amazon.com/Monkey-Journey-West-David-Kherdian/product-reviews/1590302583/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1
137,138,5,积极,0.675,a wonderfully written book and full of life lessons.,https://www.amazon.com/Monkey-Journey-West-David-Kherdian/product-reviews/1590302583/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1
138,139,5,积极,0.38472222222222224,The Journey to the West is a classic and its great read. Classic Chinese literature is poetic with life lessons all in a great adventure tale. The scene descriptions are hyperbolic but should be read as a tale being told to an audience.,https://www.amazon.com/Monkey-Journey-West-David-Kherdian/product-reviews/1590302583/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1
139,140,5,积极,0.85,Real good book I'm keeping it in my libary for good,https://www.amazon.com/Monkey-Journey-West-David-Kherdian/product-reviews/1590302583/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1
140,141,5,积极,0.5333333333333333,"this book is awesome! good read, easy to understand and it keeps you hooked the entire time",https://www.amazon.com/Monkey-Journey-West-David-Kherdian/product-reviews/1590302583/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2
141,142,5,积极,0.09166666666666666,I had to read this book for an Asian religious studies class and it was by far one of my favorite readings from the class. I'm a slow reader but I managed to finish this in the course of just a few days. The plot and characters really pull you in and it's an easy read.,https://www.amazon.com/Monkey-Journey-West-David-Kherdian/product-reviews/1590302583/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2
142,143,3,消极,-0.054166666666666675,"This is a solid translation of the work, however, there are many, many, embarrassing misspellings. For example, 'you're' became 'you've', 'quite' became 'quire', etc. While these do not generally impede your understanding of the book, it can be annoying. Also, as mentioned before in another review, the table of contents is useless, no hyperlinks, no chapter names.",https://www.amazon.com/Monkey-Journey-West-David-Kherdian/product-reviews/1590302583/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2
143,144,5,积极,0.5,"An interesting story, and is a must-read for anyone majoring in history. This is THE story of China blending their animism with Buddhism, Confucianism, and Taoism.",https://www.amazon.com/Monkey-Journey-West-David-Kherdian/product-reviews/1590302583/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2
144,145,5,积极,0.11666666666666665,"It was probably the longest book I've ever read and I'm a voracious reader. Growing up in Chinese martial arts with a Taoist Si Fu and Buddhist Si Mu, learning forms named after Sun Wukong and Immortals, this book hit a sweet spot called home.",https://www.amazon.com/Monkey-Journey-West-David-Kherdian/product-reviews/1590302583/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2
145,146,5,积极,0.10185185185185185,"I tend to take forever finishing a book, but this was such an enjoyable read I couldn't put it down!",https://www.amazon.com/Monkey-Journey-West-David-Kherdian/product-reviews/1590302583/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2
146,147,4,积极,0.31666666666666665,"I really enjoyed it, but there are too many long shots when nothing happens",https://www.amazon.com/Monkey-Journey-West-David-Kherdian/product-reviews/1590302583/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2
147,148,4,积极,0.05,one of four classics of ancient Chinese literature gives insight into the cultural outlook on self improvement with charm and humor,https://www.amazon.com/Monkey-Journey-West-David-Kherdian/product-reviews/1590302583/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2
148,149,5,积极,0.43,Loved it. Highly suggest.,https://www.amazon.com/Monkey-Journey-West-David-Kherdian/product-reviews/1590302583/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2
149,150,5,积极,0.625,Amazing book! So glad I found it again.,https://www.amazon.com/Monkey-Journey-West-David-Kherdian/product-reviews/1590302583/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2
150,151,4,积极,0.19,"A fantastic, epic tale. If you saw the TV show in the Eighties you'll love the book. It brings Monkey & all your favourites back to life.",https://www.amazon.com/Monkey-Journey-West-David-Kherdian/product-reviews/1590302583/ref=cm_cr_arp_d_paging_btm_next_3?pageNumber=3
151,152,5,积极,0.455,"This book is remarkable, highly recommend",https://www.amazon.com/Monkey-Journey-West-David-Kherdian/product-reviews/1590302583/ref=cm_cr_arp_d_paging_btm_next_3?pageNumber=3
152,153,5,积极,0.8,Great.,https://www.amazon.com/Monkey-Journey-West-David-Kherdian/product-reviews/1590302583/ref=cm_cr_arp_d_paging_btm_next_3?pageNumber=3
153,154,4,积极,0.3277777777777778,"It is an amazing story with a lot of interesting characters not found in Western literature. If you want to understand Chinese religion, mainly Buddhism and Daoism, this is a good place to start.",https://www.amazon.com/Monkey-Journey-West-David-Kherdian/product-reviews/1590302583/ref=cm_cr_arp_d_paging_btm_next_3?pageNumber=3
154,155,5,积极,0.35,TRUE ENLIGHTENMENT...,https://www.amazon.com/Monkey-Journey-West-David-Kherdian/product-reviews/1590302583/ref=cm_cr_arp_d_paging_btm_next_3?pageNumber=3
155,156,4,积极,0.26666666666666666,"Brilliant, witty, touching, and ridiculous. I loved it. I'll read it again. The boring bits can be breezed through, all in all an amazing read",https://www.amazon.com/Monkey-Journey-West-David-Kherdian/product-reviews/1590302583/ref=cm_cr_arp_d_paging_btm_next_3?pageNumber=3
156,157,5,积极,0.42499999999999993,"Real nice, been looking for it for a long time",https://www.amazon.com/Monkey-Journey-West-David-Kherdian/product-reviews/1590302583/ref=cm_cr_arp_d_paging_btm_next_3?pageNumber=3
157,158,3,积极,0.17916666666666667,"This book is one of the '4 classics' that Chinese children are studying during their school education. This one is probably too far from the Western cultural roots to make an easy reading, yet it is worth the patience (and sometimes the pain to go through some lengthy descriptions of places, costumes, characters...) for a Westerner seeking to better understand the Chinese psyche.",https://www.amazon.com/Monkey-Journey-West-David-Kherdian/product-reviews/1590302583/ref=cm_cr_arp_d_paging_btm_next_3?pageNumber=3
