id,comment,url,star
105,"i have not read a different translation of this book by a different translator. this is not a typical review but a comment about the method of translation, pinyin. and i, with difficulty, have not finished reading. here's why:  if you are an english speaking person, or english educated you will have difficulty in pronouncing chinese names of places and people romanized by the pinyin method.  the pinyin method is only immediately/'instinctively' useable for the chinese speaking/reading person tongued with foreknowledge.  to a non-chinese speaking/reading person pinyin is pinyin-hell. because you *never* know how to say it in 4 or 5 different ways.  even if you have heard how one pinyin name is correctly pronounced you are still guessing when you come across names spelt similarly.  then, for the uninitiated, there is hope to be found in a set of 'pinyin rules' (over 30 - oh joy!) where by one can amuse oneself with, repetitively, before embarking on reading pinyin books.  these rules are quite 'un-natural' or to put in kindly - foreign - to the english-speaking tongue.  here are a few taken from the web:  q  Consonant 'ch' as in  cheek  u  Vowels 'oo' as in  too  ue  Diphthong as 'i' in  ship  ui  Diphthong pronounced as  wee  v  Consonant used only to pronounce foreign words  The Chinese have great difficulty pronouncing the V.  w  Consonant as in  want  x  Consonants 'sh' as in  she  y  Consonant as in  yet  z  Consonant as in  zero  zh  Consonant 'j' as in  jump  most pinyin-translations do not provide such a list of rules or coach readers in this matter, or explain how it is suppose to work.  again from the web:  Putonghua (mandrin) , the national dialect has four tones. The Cantonese dialect has the most, with nine. In the four tones of putonghua , the word 'ma'  The first tone (flat) 'ma' in means 'mother.'  The second tone (rising) 'ma' can mean 'numb' or 'hemp.'  The third tone 'ma' the voice dips and then rises, means 'horse.'  The fourth tone 'ma' starts high and falls abruptly, means 'to scold.'  did that clarify the rules or compounded the difficulty?  frustrations runs high and runs often. everytime a pinyin name comes up i cringe which is like every other sentence.  for the casual reader, how close or by what degree it agree with the original language is hardly the key to successful reading or its enjoyment. if you seriously want to learn all the subtle tones i suggest you take up mandrin reading and writing - and then find the original version and enjoy that!","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_4?pageNumber=4",3
106,"...and read 'Story of the Stone'. And this is about upper-class life, not 'Exposing social evils, the book cries out denunciation against the feudal system.'","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_4?pageNumber=4",2
107,"Not a great translation","https://www.amazon.com/Mansions-Library-Chinese-Classics-Volumes/product-reviews/7119024116/ref=cm_cr_arp_d_paging_btm_next_4?pageNumber=4",3
108,"This is a great new translation of one of the most significant classic Chinese novels. An 18th Century Saga of a noble family that falls from grace. The Chinese names are cleverly replaced with western names that make the plot much easier to follow.","https://www.amazon.com/Red-Tower-Dream-Vol-Tale/product-reviews/1944545506/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
109,"If you like literature you will love this book. If you are interested in Chinese culture you will also like it.","https://www.amazon.com/Dream-Mansions-Foreign-Languages-Press/product-reviews/B002Z38R1Y/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
110,"Thank you!","https://www.amazon.com/Dream-Mansions-Foreign-Languages-Press/product-reviews/B002Z38R1Y/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
111,"This is a complete three-volume translation of Dream of the Red chamber by the famous husband-and-wife team. I bought the set in Shanghai in the 1980s and I am still reading it. There are beautiful illustrations too (see two that I have uploaded).","https://www.amazon.com/Dream-Mansions-Foreign-Languages-Press/product-reviews/B002Z38R1Y/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
112,"good books","https://www.amazon.com/Dream-Mansions-Foreign-Languages-Press/product-reviews/B002Z38R1Y/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
113,"The pictures are excellent and high quality.  No wonder they are from a museum in China...","https://www.amazon.com/Dream-Red-Mansions-portrayed-through/product-reviews/1602200041/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
114,"Excellent!","https://www.amazon.com/Dream-Red-Mansions-portrayed-through/product-reviews/1602200041/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
115,"A really beautiful book that I'm enjoying looking at even though I haven't started reading A Dream of Red Mansions yet!","https://www.amazon.com/Dream-Red-Mansions-portrayed-through/product-reviews/1602200041/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
116,"This book was a gift for my mother.  She fell in love with it.","https://www.amazon.com/Dream-Red-Mansions-portrayed-through/product-reviews/1602200041/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
117,"Fantastic drawings! As an ancient Chinese culture fan, surprised by its quality! Worth it!","https://www.amazon.com/Dream-Red-Mansions-portrayed-through/product-reviews/1602200041/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
118,"A gorgeous visual companion to Cao Xueqin's monumental novel. Sun Wen's 230 paintings--reproduced with superb fidelity--illustrate key scenes from the entire 120-chapter version of the novel in exquisite detail. Plot summaries beneath each painting amount to a CliffsNotes version of the novel for those who haven't read it, and a refresher for those who have. If you love the novel, or want to get a sense of what it's all about, or just love classic Chinese painting, this is highly recommended. (The original paintings are around 18' x 30'; the reproductions are 6.5' x 12'. The book comes in a slipcase.)","https://www.amazon.com/Dream-Red-Mansions-portrayed-through/product-reviews/1602200041/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
119,"Delivery was timely. Book was beautifully packaged and has very nice illustrations inside every page.","https://www.amazon.com/Dream-Red-Mansions-portrayed-through/product-reviews/1602200041/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
120,"This is a Chinese classic, which is nicely translated to English. It's an interesting story and provides a glimpse into aristocratic culture in 18th century China.  It's a little hard to read, with a staggering number of characters who are referred to by both their names and their informal familiar titles. I gave up trying to keep track of all the characters and decided to power through the book focusing on the main plot and the central characters. For the more patient reader, the book is nicely footnoted, explaining the meaning of the names and the familiar titles, so it is possible to follow the details if you have the patience.","https://www.amazon.com/Dream-Red-Chamber-Tsao-Hsueh-Chin/product-reviews/0385093799/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",4
121,"Abridged from a multi-volume mid-18-Century novel, this lively retelling captures the essence and the details of life and love in a rich Chinese household. Multiple intrigues and myriad characters mix, some characters disappear, some plots remain unresolved. But there is no complete version, so this greatly shortened rendition is quite satisfactory.","https://www.amazon.com/Dream-Red-Chamber-Tsao-Hsueh-Chin/product-reviews/0385093799/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
122,"This is the greatest novel ever published in the Chinese language. A true classic. Perhaps at the same level as Shakespeare. This novel is so highly regarded that entire schools of thought and research have arisen around it.","https://www.amazon.com/Dream-Red-Chamber-Tsao-Hsueh-Chin/product-reviews/0385093799/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
123,"In China this is considered a literary classic. I read it because I do business with China and I was told it might make understand their culture better. It really didn't it might of lost something in translation but a good story.","https://www.amazon.com/Dream-Red-Chamber-Tsao-Hsueh-Chin/product-reviews/0385093799/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",3
124,"Dream of the Red Chamber, written in the 18th century in China, is a book for people who have a particular interest in Chinese culture.  For those of thus who do, we are grateful to have it available.  But for a person just looking for a diverting read, not so much.","https://www.amazon.com/Dream-Red-Chamber-Tsao-Hsueh-Chin/product-reviews/0385093799/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",4
125,"An interesting read, makes me wish I understood a bit more of the Chinese writing tradition. Would recommend to someone who is interested in great world literature.","https://www.amazon.com/Dream-Red-Chamber-Tsao-Hsueh-Chin/product-reviews/0385093799/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
126,"Chinese version, sorta, of Peyton Place.  An amusing and educational (chinese culture) read.  Discovered this book on a list of texts required for a Chinese literature class.","https://www.amazon.com/Dream-Red-Chamber-Tsao-Hsueh-Chin/product-reviews/0385093799/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
127,"If you don't read another Chinese novel, this one will complete your experience.  It is the quintissential story of family life in China.","https://www.amazon.com/Dream-Red-Chamber-Tsao-Hsueh-Chin/product-reviews/0385093799/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
128,"I needed this book for my east asian civilization class and I was already dreading reading a required book. This book is actually really well written. It deals with chinese legends and myths mix in with fiction. The names in the story can be confusing (you will mix them up) for a Western reader like myself but the book reminds you every so often who everyone is. Please pick up this book, you won't be disappointed.","https://www.amazon.com/Dream-Red-Chamber-Tsao-Hsueh-Chin/product-reviews/0385093799/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
129,"a great descriptive story","https://www.amazon.com/Dream-Red-Chamber-Tsao-Hsueh-Chin/product-reviews/0385093799/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
130,"I had hoped for a sentence-by-sentence translation of the original Chineses. But this was an abridgement, albeit quite a good one.","https://www.amazon.com/Dream-Red-Chamber-Tsao-Hsueh-Chin/product-reviews/0385093799/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2",2
131,"The translator's use of Wade-Giles significantly dates this work; learners of Chinese who know pinyin will find themselves frustrated and everyone else will find the various names unpronounceable. Further, given that the source material spans several volumes, I find a 329-page abridgement unacceptable -- almost like reading the Sparknotes of a text. The 'Penguin Classics' version translated by David Hawkes is superior, particularly welcome are his notes on how Chinese names are spelled and pronounced and an in-depth introduction.","https://www.amazon.com/Dream-Red-Chamber-Tsao-Hsueh-Chin/product-reviews/0385093799/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2",2
132,"I got this book for an ethnic study course and I was so confused with the character's names. I found it confusing if one does not have much knowledge about china as well.","https://www.amazon.com/Dream-Red-Chamber-Tsao-Hsueh-Chin/product-reviews/0385093799/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2",3
133,"Batman approves","https://www.amazon.com/Dream-Red-Chamber-Tsao-Hsueh-Chin/product-reviews/0385093799/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2",5
134,"Classic read!","https://www.amazon.com/Dream-Red-Chamber-Tsao-Hsueh-Chin/product-reviews/0385093799/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2",5
135,"A classical Chinese novel that really doesn't connect.","https://www.amazon.com/Dream-Red-Chamber-Tsao-Hsueh-Chin/product-reviews/0385093799/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2",4
136,"If (but only if) you are a serious reader with an interest in dissimilar cultures and their seeming idiosyncracies, this 18th Century Chinese classic will educate and--eventually--delight.  The major hurdle for a Western reader lies in the multitude of characters with similar names, but a little patience during the first hundred or so pages will be amply rewarded...  The coming-of-age traumas of a young man striving to find his own way in a family and environment imposing its own rules and limitations is, of course, a theme as old as literature itself.  But the Chinese imperial-class milieu with its estheticism, its aura of magic and mystery, and its other-worldly Dao/Buddhist perspective on the vanity of human wishes... these are rare and distinguishing.  The private struggles of the teen-aged Pao Yu are interspersed with those of other characters, giving us a plethora of short tales of love and hate, jealousy and greed, despair, sacrifice and spiritual transcendence. And the young hero's crowning near-death experience recalls those of Eben Alexander and Raymond Moody, reminding us that there is nothing new under the sun.","https://www.amazon.com/Dream-Red-Chamber-Tsao-Hsueh-Chin/product-reviews/0385093799/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2",4
137,"China's most famous and beloved novel is The Dream of the Red Chamber (also known as The Story of the Stone or Hong Lou Meng).  China's own version of the TV show Dynasty, the story features an 18th Century noble family's soap opera of daily life and vices. It might even make a good mini-series today.  The story begins in the heavens, where a stone accidentally acquires knowledge.  As a result, it tells the gods it wants to spend time on earth learning about human emotions.  When the stone receives permission to visit earth, two gods come along, disguised as a Buddhist monk and a Daoist monk. They follow the stone as it falls into the hands of the spoiled and effeminate youngest son of a powerful clan, Pao Yu Chia, sometimes intervening in events.  The Chias are a very rich and powerful Mandarin family, unaware that their actions will soon lead them into financial and moral ruin.  The story is complemented and complicated by the intermingled storyline of Pao Yu Chia's evil twin, Pao Yu Chen.  The Dream may be read on many levels: a love story, a social history, a philosophical musing on the futility of human existence, or a repository of Chinese artistic and literary values.  The story provides a picture of courtly aristocratic life in the Qing dynasty.  It reveals the hierarchies among the female family members and concubines and among the female servants, which result in numerous intrigues and machinations.  This story shows how having multiple wives can create many more hazards than pleasures--certainly for the wives, as they vy for power, enact revenge, and create or endure manipulative schemes. Among both the men and the women characters, the plot is filled with ridiculous squabbles and misunderstandings that sometimes are just farcical, but other times end in lawsuits or even tragedy.  The elaborate protocol used in a courtly residence to create 'face' also often causes unintended slights or misinterpretations that cause a loss of face instead.  Then the story focuses on the characters' social gymnastics to undue the damage. Certainly through all of this the benefits and drawbacks of strictly adhering to Confucian philosophy are made clear.  The book is also reminiscent of a Victorian comedy of manners.  The characters are concerned with love, destiny, and their social position, all shaped by Confucian protocol.  Unfortunately, this particular translation left me questioning why this story is considered China's best novel.  This condensed version was clearly a mistake.  I got a flavor for the story, but so much was lost that it would have been better to start with volume one of the long translation. (I have since discovered that the original is a five-volume edition.)  What you get with this short translation is a good feel for the main characters, especially the love triangle, and for the social dynamics within the family.  If you're short on time, consider this version as an appetizer before the full Chinese banquet of the original.  That said, it might also be better to read it in the original Chinese, if you have the privilege of being able to do so.  A family tree and a list of characters would also have been very helpful.  If you read it, create your own, as it can be difficult to keep track of who's who.","https://www.amazon.com/Dream-Red-Chamber-Tsao-Hsueh-Chin/product-reviews/0385093799/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2",3
138,"The much anticipated concluding volume of the epic (if readers have persevered and made this far) settles the fate of our protagonist Jia Baoyu and expounds the nature of passion and illusion. The decadence of the Jia household thus concludes the Dream of the Golden Days. Following the death of the enamored Lin Daiyu, Baoyu weaves his way through a series of tragic events that plunge the Jia further into disgrace. Mourning bells incessantly resonate throughout the Rong-guo and Ning-guo houses as the financially stricken family prepare to encoffin the Old Lady Jia, Wang Xifeng, and a senior maid who demonstrates the purest essence of virtue and loyalty by following her mistress's footstep to death. There is a Chinese idiom that says 'mishap does not occur singly.' On top of the Jia's crumbling household and tremendous deficit in the occasion of mourning, robbers break into the Rong mansion and burglarizes all of the Old Lady's  belongings the sale of which the family depends upon to pay for the funerals. Majestic police raid the Ning mansion and confiscates property of Baoyu's uncle. Xifeng's loaning out of the Jia's money at exorbitant interests shamefully unveils as the officers find property deeds and notes bearing illegal interest rate, as well as garments and skirts restricted for palace use. Upon the closure of the Ning mansion, Jia She and his son are sentenced to penal servitude in remote region, leaving their women folks in inconsolable grief and desperate grip to seek financial security.  It is in the midst of the poignant havoc, against this multifarious backdrop that Jia Baoyu slowly comes to his realization about the illusion of passion and resolves to sever the ties with the material world. One by one events come to pass that was riddlingly foretold in the first volume. It seems sad but with expectation that the Twelve Jinling (twelve females who are close to Baoyu) all end up dying or in small circumstances. At the fulfillment of these prophecies, Baoyu weaves through these events like a somnambulist and finally through a dream-vision is awakened to the realization that life itself is but a dream. His grief for Daiyu and his general state of gloom are compounded as he perceives that Daiyu is no ordinary mortal (but a visitor from some immortal realm). Since his life has consisted for the most part of peaceful and pleasant pursuits and he had been protected from too close an acquaintance with real suffering, sudden loss of family fortune and Daiyu make him succumb to despair. Seeing through the human suffering and breaking from the lust-stained passion enlighten him.  While the Jias still cares for the enjoyment of splendor and concerned with the show of grandeur that is at best vanity, Baoyu realizes the predestined attachments of human heart are all of them mere illusions, which are obstacles blocking the spiritual path to joy. This inner change draws him to an unprecedented direction has proceeded insipiently unnoticed until he maintains a detached composure and makes no attempt to offer any solace to the tragic occurrences around the house. The karma has obviously completed its work as Baoyu has attained a clear perception of destiny. After all, THE DREAM OF THE RED CHAMBER is about rising above all life's vices: all our lives we sink deeper and deeper into the quagmire of greed, hatred, folly, and passion. The only way out of suffering, according to the working of the karma, is to escape the net of mortal life.","https://www.amazon.com/Dream-Red-Chamber-Tsao-Hsueh-Chin/product-reviews/0385093799/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2",5
139,"The story is great  The book is wonderful offering a glimpse into a world that people in the west can hardly understand anymore ect, ect.  All of this has been said already and I do not want to take away from the importance of a classic.  However this translation leaves much to desired.  As a previous reviewer said that are better translations of this book out there.  These translations tend to make some sense and you do not need a rolodex to keep track of all of the names of the characters.  I read this version and I didn't like it then I went and read another version that wasn't condensed for time.","https://www.amazon.com/Dream-Red-Chamber-Tsao-Hsueh-Chin/product-reviews/0385093799/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2",4
140,"It's sad to know that most western readers regard this novel as a Chinese Romeo and Juliet story. This over-simplified conclusion misleads people and kills the greatness of the book. A most fascinating and complicated story about almost everything in life from the uglist to the most beautiful, unfortunately is mistaken as 'two girls competing for a boy'.  The wisdom in the book is so vast that even if I've been reading the book since I was a teenager, each time the book entertains and educates me in new ways. I know that I won't be able to completely understand the book in my entire life time. Let's just say that no matter where you are from, how much you know about China, the book has something for everyone.","https://www.amazon.com/Dream-Red-Chamber-Tsao-Hsueh-Chin/product-reviews/0385093799/ref=cm_cr_arp_d_paging_btm_next_3?pageNumber=3",5
141,"This novel allows the reader to enter a world that is almost entirely alien, giving a window not only into courtly aristocratic life in the Qing dynasty, but also into religious and superstitious belief.  THe themes are love, destiny, and social position.  I constantly thought of the best of Balzac as I read this, transported into the past and learning deeply what history books can never truly offer.  This is a wonder.","https://www.amazon.com/Dream-Red-Chamber-Tsao-Hsueh-Chin/product-reviews/0385093799/ref=cm_cr_arp_d_paging_btm_next_3?pageNumber=3",5
142,"This is a truly wonderful book.  This is truly a universal story, on one level, the story of undying love, a real soap opera with two girls competing for one boy.  The fascinating part comes from the wealth of detail re the daily life of a wealthy family in the China of several hundred years ago.  This is a worthwhile book and I recommend it to anyone with the patience to read it.","https://www.amazon.com/Dream-Red-Chamber-Tsao-Hsueh-Chin/product-reviews/0385093799/ref=cm_cr_arp_d_paging_btm_next_3?pageNumber=3",5
143,"I am not usually a fan of love stories and slow plots (which is exactely what The Dream of the Red Chamber is). To my surprise, Hong Lou Meng is exceptionally wonderful. The characters are complex and lifelike. The plots are subtle yet intrigueing and gated to anicent Chinese Culture. This may be an anicent story, but because love is eternity, it is very much relatable. I don't want to give out spoilers but most people should know it is a sad story, and yet holds qualities of triumph and love. Read the English version then learn chinese and read the chinese version (coz it's much better!) Teehee. :)","https://www.amazon.com/Dream-Red-Chamber-Tsao-Hsueh-Chin/product-reviews/0385093799/ref=cm_cr_arp_d_paging_btm_next_3?pageNumber=3",5
144,"I am a Chinese student. Dream of the Red Chamber is my favorite novel, and it is definitely one of the greatest novel in the world. I've read the English version of this book as well, but I think the Chinese version is much better than the English one. Because this is a story happened in ancient China, 1700s, many of the poems in it can never exactly translate into English. The meanings of most characters' names can never show in the English version, either. For example, Chia Pao-yu, Chia means false in Chinese, yu means jade, Lin Tai-yu, Lin means forest and so on. If you don't know the special meanings of the characters' names, you can never understand the relationship between them. However, in the English version of this book, the names of the charaters are only the pronunciations. So if you really want to understand this fantastic story, the only advice I can give you is learning Chinese!","https://www.amazon.com/Dream-Red-Chamber-Tsao-Hsueh-Chin/product-reviews/0385093799/ref=cm_cr_arp_d_paging_btm_next_3?pageNumber=3",5
145,"I love this book. People compare it to Romeo and Juliet but I say that it is far better as far as the storyline goes. Great book!","https://www.amazon.com/Dream-Red-Chamber-Tsao-Hsueh-Chin/product-reviews/0385093799/ref=cm_cr_arp_d_paging_btm_next_3?pageNumber=3",5
146,"Not to be a complete cornball, but I knew I was dizzy with love for this 18th century Chinese masterpiece when I stumbled over a passage where the incorrigible servant Tealeaf goes off on a bully with a wonderful verbal takedown, adding 'Be glad we haven't [naughty word]ed your dad.'  ...ah! I love learning about other cultures!  But really, 'dizzying' is the best word for this wonderful book. The central family tree is bursting into an entire forest, the narrator shifts in and out of plotlines willy-nilly ('Who the heck is this person again?' I said way too often), the Rongguo estate is described in extremely intimate detail, there are poems on every other page, and there is some proto-magic realism going on the whole time with demons, immortals, and fairies existing in dreams and maybe real life. It's all so...fascinating. It made me genuinely excited for reading in a way I haven't been in a long, long, long time.  Just like with any love, time for me to fess up there are some...issues. First of all, this is just 1 of 5 volumes, so it ends kinda abruptly and with 0 resolution. In fact, there is almost never any resolution ever. Or a plot period, to be honest. The story just saunters and putters around. Even the central love triangle between Dai-yu, Bao-chai, and Bao-yu hasn't really budged much so far (and by the way, Bao-yu is an incorrigible little brat. It aggravates me how much I like him).  But I cannot emphasize enough how much I enjoyed all of this. My tip is to not fret so much about trying to figure out what's going on or how everyone relates to everyone. Once I just relaxed, I surprised myself how invested I got in Bao-yu, Xi-feng, Grandmother Jia, Aroma, Tealeaf, and all the big and petty going-ons at the mansion. I can absolutely see why scholars dedicate their lives and livelihoods to Cao's sprawling, funny, and heartbreaking work....  ...I reckon I'll need a cigarette bad by the time I'm finished with this whole thing.","https://www.amazon.com/Story-Stone-Dream-Chamber-Vol/product-reviews/0140442936/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
147,"This--the whole 5-volume set--remains China's greatest novel, and possibly the greatest novel in any language.  It is the subject of a whole field of studies in China ('Red Studies,' from the more usual Chinese title of the book, HUNG LOU MENG, 'A Dream of Red Mansions'). It really should be read by every educated person.   The other reviews on Amazon summarize the book well.  Some of them comment on the translation's accuracy, which I cannot do, being too feeble in my Chinese to follow its difficult prose.  There are several things to add, however.   I'm currently reading it for the 3rd time (I have also read the abridged translations), with an eye to studying the ways emotion is represented, for some work on emotions across cultures that I am involved in.  The interesting thing here is that the whole incredibly diverse, elaborate, and minutely described emotional landscape of the novel is instantly and totally accessible and comprehensible to a sensitive western reader (at least, to with some knowledge of Chinese conventions).  There is nothing remotely like the utterly alien, incomprehensible emotional and personal landscape that stereotypes and superficial western accounts ascribe to the Chinese.  There is also nothing like the utterly socialized Chinese, incapable of individuality, seen in most western accounts of cross-cultural psychology.  In fact, Cao's characters are sometimes quirky, sometimes downright eccentric, and always individuals and characters. This is (of course) a much more accurate portrayal of Chinese persons than the stereotyping western literature.   The western reader is even apt to do as Chinese readers often do, and identify Cao's characters with people they know. Cultural psychologists take note.   First is the stunning level of social commentary here, focused tightly and relentlessly on the plight of women in a traditional elite North Chinese household, but also on the plight of the servant and commoner classes in that elitist situation.  Cao Xueqin explores every possible misfortune that can befall good women (including being corrupted into not-so-good women).   Cao was humorous and gently ironic.  The brilliant but feckless and unpredictable hero Bao-yu survives largely because of his infinitely caring, sensible, always-there maid and lover Aroma.  Several of the other characters also depend on servants who are conspicuously more sane and competent than their masters and mistresses.   Nobody in the English-language literature seems to point out that this was part of a movement.  The great poets Zheng Xie and Yuan Mei were exact contemporaries of Cao Xueqin.  Cao would probably have known their work.  They had the same socially critical stance.  They had the same highly empathetic attitudes toward women, including women of the servant class.  If the latter phrase sounds very feudal and hierarchic, reflect, American readers:  our poets and novelists are very often elite New Englanders and New Yorkers; you know they have servants; yet it will be a cold day in Hell before you find a sympathetic portrait of a maid in any of their stuff.  Cao is way ahead.   Zheng and Yuan were also capable of the same sort of intensely personal, intimate, open writing about love that Cao managed so well.  There is a wonderful translation of one of Zheng's more painful and personal love poems in V. McHugh and C. Kwock, WHY I LIVE ON THE MOUNTAIN, a booklet that should be more widely known--alas rare and obscure.   Moreover, this humanistic attitude--toward women, or just toward everybody--spread to Japan; think of Rai Sanyo and Ryokan.  I doubt if they ever heard of Cao, but they surely had read Yuan Mei and very likely had read Zheng and others.   There were a good number of women writers at the time.  Some were proteges of Yuan Mei. No one seems to know what happened to the women in Cao's own personal life.   Chinese society in the early Qing Dynasty was horribly hierarchic and oppressive, not least to women, but the countercurrents represented by Cao and others were powerful and important.  They lie behind modern women's movements in East Asia.","https://www.amazon.com/Story-Stone-Dream-Chamber-Vol/product-reviews/0140442936/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
148,"For people that are accustomed to the cultures of the West (Americas, Europe) it might be a chore to get interested in this book. The pace seems to be a little slow but that is because the details of daily life in China days past are different and they might just slip right past you. If you're interested in how life was lived in that part of the world, this book will be a masterpiece, as it has been in China itself.","https://www.amazon.com/Story-Stone-Dream-Chamber-Vol/product-reviews/0140442936/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
149,"Rank and privilege in 18th century China. The family compound. Relation between relatives and the pecking order. The state loses meaning at extended family level which tend to have their own laws and customs. Subjection of women is rife, but not without protest. This book about customs is worth more than a history book in order to understand how people lived.  This is not a history book, it is a novel of customs, more about  what people thought, about respect, subservience and privilege  and mores.","https://www.amazon.com/Story-Stone-Dream-Chamber-Vol/product-reviews/0140442936/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",4
150,"One of the masterpieces of Chinese literature.  Five volumes and hundreds of characters. Has a modern feel, despite being more than two hundred years old. Fascinating book.","https://www.amazon.com/Story-Stone-Dream-Chamber-Vol/product-reviews/0140442936/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
151,"The book looks very aged/old with yellow pages. Disappointed","https://www.amazon.com/Story-Stone-Dream-Chamber-Vol/product-reviews/0140442936/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",1
152,"This book is one of the celebrated classics in Chinese literature. The English translation here is very good. Even the poetry is well done","https://www.amazon.com/Story-Stone-Dream-Chamber-Vol/product-reviews/0140442936/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
153,"Lots and lots of pages and every one of them worth it! I first read a more abbreviated translation of this story for an anthropology class back in the early 70s.","https://www.amazon.com/Story-Stone-Dream-Chamber-Vol/product-reviews/0140442936/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
154,"The other reviews on here have told the outline and the important aspects of this first volume of The Story of the Stone, but I wanted to say this collection of five books started me on a whole new path and opened up the world of China to me. Until I read Cao Xueqin, I had no interest in China or chinese literature. These books are mesmerizing and addictive while educating you at the same time on the world of China in the 18th century. I have spent the last year reading everything I can find (from 1940 and back), and I owe my present passion to these wonderful books. I still say Cao Xueqin must have been a woman, as his descriptions and details of the women's lives then is so incredible and knowing. In a time when men and women lived fairly separate existences, this is kind of unusual I think. Although the main character is a young male, the books are primarily about the women, the grandmother, the aunts and cousins, and the servants. There are millions of people in it, it is like getting to know a whole city from another time and place, and often the stories of their lives are tragic. Full of intellectual games, and poetry, and religion, the books have layers of reality and dream. Truth and fiction. There is double meanings in almost everything. I wish there was more prose from this wonderful writer. And David Hawkes/John Minford are the cats meow for translators!  (I find Pinyon names much easier to read).","https://www.amazon.com/Story-Stone-Dream-Chamber-Vol/product-reviews/0140442936/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
155,"A fascinating look at prerevolutionary China.","https://www.amazon.com/Story-Stone-Dream-Chamber-Vol/product-reviews/0140442936/ref=cm_cr_arp_d_paging_btm_next_1?pageNumber=1",5
156,"Excellent novel with great view of the Chinese culture of the time.","https://www.amazon.com/Story-Stone-Dream-Chamber-Vol/product-reviews/0140442936/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2",5
157,"arrived, no problem","https://www.amazon.com/Story-Stone-Dream-Chamber-Vol/product-reviews/0140442936/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2",4
158,"A Chinese classic well translated","https://www.amazon.com/Story-Stone-Dream-Chamber-Vol/product-reviews/0140442936/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2",5
159,"Fantastic condition","https://www.amazon.com/Story-Stone-Dream-Chamber-Vol/product-reviews/0140442936/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2",5
160,"great!","https://www.amazon.com/Story-Stone-Dream-Chamber-Vol/product-reviews/0140442936/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2",5
